fold,row_id,model,pred,R2,MSE,MAE,AE
4,130,NN,25.207145513936013,0.7729005954979871,19.30533182205604,3.0739568791149807,0.9269891014485871
4,134,NN,31.223064726888506,0.7729005954979871,19.30533182205604,3.0739568791149807,0.5463692787023042
4,149,NN,28.958864265384406,0.7729005954979871,19.30533182205604,3.0739568791149807,0.12069932590479482
4,151,NN,18.79848896020581,0.7729005954979871,19.30533182205604,3.0739568791149807,0.8141019736656077
4,160,NN,27.86276017381673,0.7729005954979871,19.30533182205604,3.0739568791149807,0.3159202037089308
4,161,NN,29.078935447727936,0.7729005954979871,19.30533182205604,3.0739568791149807,1.5320954776201354
4,166,NN,43.90555412958359,0.7729005954979871,19.30533182205604,3.0739568791149807,4.465101272111404
4,169,NN,20.51797856173641,0.7729005954979871,19.30533182205604,3.0739568791149807,0.29334587839160875
4,174,NN,24.4707948125157,0.7729005954979871,19.30533182205604,3.0739568791149807,0.00834556840850098
4,187,NN,18.2765808590381,0.7729005954979871,19.30533182205604,3.0739568791149807,3.329760902789001
4,188,NN,19.868648978354432,0.7729005954979871,19.30533182205604,3.0739568791149807,12.476375491466168
4,189,NN,21.514187609495618,0.7729005954979871,19.30533182205604,3.0739568791149807,12.64772103650768
4,190,NN,23.338743617281743,0.7729005954979871,19.30533182205604,3.0739568791149807,12.529629139651355
4,191,NN,26.333107587415448,0.7729005954979871,19.30533182205604,3.0739568791149807,10.643849998228951
4,201,NN,41.51251229164683,0.7729005954979871,19.30533182205604,3.0739568791149807,4.026368490006732
4,205,NN,18.645782817703324,0.7729005954979871,19.30533182205604,3.0739568791149807,7.307853259129125
4,207,NN,24.64037709236928,0.7729005954979871,19.30533182205604,3.0739568791149807,0.4486860885853794
4,212,NN,22.199847391147266,0.7729005954979871,19.30533182205604,3.0739568791149807,0.007262866186664496
4,214,NN,23.913519781130024,0.7729005954979871,19.30533182205604,3.0739568791149807,3.599698589542875
4,217,NN,35.740015653819746,0.7729005954979871,19.30533182205604,3.0739568791149807,5.892753931027251
4,235,NN,23.347082277224096,0.7729005954979871,19.30533182205604,3.0739568791149807,3.139273561788503
4,236,NN,28.907537054923726,0.7729005954979871,19.30533182205604,3.0739568791149807,2.1016449227518272
4,241,NN,23.162457136214922,0.7729005954979871,19.30533182205604,3.0739568791149807,1.9223143241521221
4,243,NN,34.717162441250565,0.7729005954979871,19.30533182205604,3.0739568791149807,1.025901429013068
4,251,NN,33.3327661457823,0.7729005954979871,19.30533182205604,3.0739568791149807,4.681690969032601
4,252,NN,14.797987309755369,0.7729005954979871,19.30533182205604,3.0739568791149807,3.6703250667112304
4,257,NN,36.90819780864719,0.7729005954979871,19.30533182205604,3.0739568791149807,1.0160778126994146
4,259,NN,23.273720555995915,0.7729005954979871,19.30533182205604,3.0739568791149807,2.1677733223795848
4,263,NN,36.96869486511814,0.7729005954979871,19.30533182205604,3.0739568791149807,0.4699599982389415
4,264,NN,10.610891815590191,0.7729005954979871,19.30533182205604,3.0739568791149807,0.6452151941359112
4,270,NN,9.311848850197151,0.7729005954979871,19.30533182205604,3.0739568791149807,2.7620812481830495
4,273,NN,25.692795929541088,0.7729005954979871,19.30533182205604,3.0739568791149807,0.21127228152911215
4,276,NN,6.190162989366991,0.7729005954979871,19.30533182205604,3.0739568791149807,5.706220237384509
4,293,NN,29.398413021741646,0.7729005954979871,19.30533182205604,3.0739568791149807,3.9825241764943478
4,295,NN,20.22179459426131,0.7729005954979871,19.30533182205604,3.0739568791149807,2.0052966727072103
4,308,NN,23.219915644901448,0.7729005954979871,19.30533182205604,3.0739568791149807,2.629425669005247
4,311,NN,25.90352400353706,0.7729005954979871,19.30533182205604,3.0739568791149807,1.1851459154819608
4,315,NN,34.68006094468221,0.7729005954979871,19.30533182205604,3.0739568791149807,3.6274249186085115
4,318,NN,17.377197356812736,0.7729005954979871,19.30533182205604,3.0739568791149807,1.6097564957896644
4,322,NN,32.61830073058601,0.7729005954979871,19.30533182205604,3.0739568791149807,0.8706045575670913
4,323,NN,33.96678232115704,0.7729005954979871,19.30533182205604,3.0739568791149807,1.4429993731121584
